customer_id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,split,has_international_plan,has_voice_mail_plan,total_minutes,total_calls,total_charges,avg_charge_per_minute,support_call_rate,high_service_calls,usage_intensity,customer_value_segment,rule_based_churn_risk_score,rule_based_churn_risk_level
CUST_001795,OH,83,415,No,Yes,25,191.3,95,32.52,250.7,136,21.31,249.4,86,11.22,17.6,5,4.75,2,0,train,0,1,709.0,322,69.8,0.0984485190409026,0.0240963855421686,0,high_usage,high_value,15,low
CUST_001796,NC,109,510,Yes,No,0,209.1,141,35.55,205.0,93,17.43,119.4,111,5.37,7.8,3,2.11,2,0,train,1,0,541.3,348,60.46,0.1116940698318861,0.018348623853211,0,low_usage,medium_value,30,low
CUST_001797,KY,66,510,No,Yes,33,88.8,104,15.1,109.6,94,9.32,172.7,107,7.77,7.1,9,1.92,3,0,train,0,1,378.2,314,34.11,0.0901903754627181,0.0454545454545454,0,low_usage,low_value,0,low
CUST_001798,WA,89,510,No,No,0,137.9,96,23.44,192.6,63,16.37,255.7,125,11.51,11.0,5,2.97,1,0,train,0,0,597.2,289,54.29,0.0909075686537173,0.0112359550561797,0,medium_usage,low_value,10,low
CUST_001799,RI,117,408,No,Yes,13,207.6,65,35.29,152.7,77,12.98,232.8,95,10.48,9.7,3,2.62,1,0,train,0,1,602.8,240,61.37,0.1018082282680822,0.0085470085470085,0,medium_usage,medium_value,0,low
CUST_001800,KS,128,510,No,No,0,268.1,95,45.58,120.5,126,10.24,220.8,121,9.94,14.4,6,3.89,2,0,train,0,0,623.8000000000001,348,69.65,0.1116543764026931,0.015625,0,medium_usage,high_value,25,low
CUST_001801,NV,88,415,No,No,0,166.7,61,28.34,179.3,88,15.24,242.7,131,10.92,6.8,7,1.84,4,1,train,0,0,595.5,287,56.34,0.0946095717884131,0.0454545454545454,1,medium_usage,medium_value,45,medium
CUST_001802,FL,22,415,No,No,0,181.8,108,30.91,198.6,148,16.88,206.6,96,9.3,9.3,3,2.51,2,0,train,0,0,596.3,355,59.6,0.0999496897534798,0.0909090909090909,0,medium_usage,medium_value,10,low
CUST_001803,WY,78,415,No,No,0,147.1,80,25.01,199.7,100,16.97,160.7,106,7.23,13.7,7,3.7,0,0,train,0,0,521.1999999999999,293,52.91000000000001,0.1015157329240215,0.0,0,low_usage,low_value,10,low
CUST_001804,WA,56,415,No,Yes,29,37.7,115,6.41,144.1,111,12.25,226.6,101,10.2,4.9,3,1.32,1,0,train,0,1,413.3,330,30.18,0.0730220179046697,0.0178571428571428,0,low_usage,low_value,0,low
CUST_001805,CO,192,415,No,No,0,185.0,88,31.45,224.9,98,19.12,212.4,105,9.56,11.4,3,3.08,2,0,train,0,0,633.6999999999999,294,63.21,0.0997475145968123,0.0104166666666666,0,high_usage,medium_value,10,low
CUST_001806,WI,70,415,No,No,0,156.4,108,26.59,171.0,116,14.54,196.1,96,8.82,8.6,4,2.32,2,0,train,0,0,532.1,324,52.27,0.0982334147716594,0.0285714285714285,0,low_usage,low_value,10,low
CUST_001807,KS,148,510,No,No,0,239.3,84,40.68,195.7,85,16.63,232.6,104,10.47,10.9,3,2.94,1,0,train,0,0,678.5,276,70.72,0.1042299189388356,0.0067567567567567,0,high_usage,high_value,25,low
CUST_001808,MT,119,510,No,No,0,134.9,70,22.93,211.5,74,17.98,188.5,105,8.48,11.3,6,3.05,1,0,train,0,0,546.1999999999999,255,52.44,0.0960087879897473,0.0084033613445378,0,low_usage,low_value,10,low
CUST_001809,CO,80,415,No,No,0,194.8,116,33.12,209.9,93,17.84,194.1,100,8.73,12.8,3,3.46,0,0,train,0,0,611.6,312,63.15,0.1032537606278613,0.0,0,medium_usage,medium_value,10,low
CUST_001810,FL,113,510,No,No,0,92.6,85,15.74,177.6,92,15.1,159.8,72,7.19,14.4,4,3.89,3,0,train,0,0,444.4,253,41.92,0.0943294329432943,0.0265486725663716,0,low_usage,low_value,10,low
CUST_001811,VT,75,510,No,No,0,209.4,133,35.6,211.5,121,17.98,291.2,123,13.1,7.2,4,1.94,1,0,train,0,0,719.3,381,68.61999999999999,0.0953983039065758,0.0133333333333333,0,high_usage,high_value,25,low
CUST_001812,OH,80,415,No,No,0,197.6,83,33.59,164.5,86,13.98,94.0,98,4.23,6.4,6,1.73,1,0,train,0,0,462.5,273,53.53000000000001,0.1157405405405405,0.0125,0,low_usage,low_value,10,low
CUST_001813,NH,148,408,No,No,0,17.6,121,2.99,161.7,125,13.74,203.1,82,9.14,10.6,6,2.86,1,0,train,0,0,393.0,334,28.73,0.0731043256997455,0.0067567567567567,0,low_usage,low_value,10,low
CUST_001814,FL,97,415,No,Yes,28,202.3,97,34.39,69.2,84,5.88,257.6,64,11.59,6.7,3,1.81,1,0,train,0,1,535.8000000000001,248,53.67,0.1001679731243001,0.0103092783505154,0,low_usage,low_value,0,low
CUST_001815,MD,166,415,No,No,0,136.1,116,23.14,181.4,93,15.42,131.4,108,5.91,11.3,4,3.05,0,0,train,0,0,460.2,321,47.52,0.1032594524119947,0.0,0,low_usage,low_value,10,low
CUST_001816,WY,94,408,No,No,0,207.0,109,35.19,167.4,80,14.23,238.2,117,10.72,2.6,6,0.7,1,0,train,0,0,615.1999999999999,312,60.84,0.0988946684005201,0.0106382978723404,0,medium_usage,medium_value,10,low
CUST_001817,FL,85,408,No,Yes,33,207.9,95,35.34,233.5,88,19.85,221.3,92,9.96,13.5,3,3.65,1,0,train,0,1,676.2,278,68.80000000000001,0.1017450458444247,0.0117647058823529,0,high_usage,high_value,15,low
CUST_001818,TN,80,415,Yes,No,0,276.5,122,47.01,195.6,79,16.63,210.3,78,9.46,7.2,3,1.94,1,1,train,1,0,689.6000000000001,282,75.03999999999999,0.1088167053364268,0.0125,0,high_usage,high_value,45,medium
CUST_001819,NC,210,415,No,Yes,31,313.8,87,53.35,147.7,103,12.55,192.7,97,8.67,10.1,7,2.73,3,0,train,0,1,664.3000000000001,294,77.30000000000001,0.1163630889658287,0.0142857142857142,0,high_usage,high_value,15,low
CUST_001820,IN,88,415,Yes,Yes,25,288.5,114,49.05,203.4,74,17.29,228.4,117,10.28,13.0,5,3.51,1,0,train,1,1,733.3,310,80.13000000000001,0.10927314877949,0.0113636363636363,0,high_usage,high_value,35,medium
CUST_001821,WV,154,408,No,Yes,35,64.9,76,11.03,184.1,91,15.65,151.6,75,6.82,14.6,1,3.94,1,0,train,0,1,415.2000000000001,243,37.44,0.0901734104046242,0.0064935064935064,0,low_usage,low_value,0,low
CUST_001822,UT,32,510,No,Yes,26,243.5,137,41.4,236.8,108,20.13,173.3,149,7.8,9.0,9,2.43,1,0,train,0,1,662.6,403,71.76,0.1083006338665861,0.03125,0,high_usage,high_value,15,low
CUST_001823,GA,18,408,No,No,0,197.0,97,33.49,203.7,107,17.31,202.0,105,9.09,8.7,3,2.35,3,0,train,0,0,611.4000000000001,312,62.24,0.1017991494929669,0.1666666666666666,0,medium_usage,medium_value,10,low
CUST_001824,AK,126,415,No,Yes,31,278.0,88,47.26,253.2,65,21.52,223.2,114,10.04,8.7,4,2.35,0,0,train,0,1,763.1000000000001,271,81.16999999999999,0.1063687590093041,0.0,0,high_usage,high_value,15,low
CUST_001825,UT,144,510,No,Yes,37,219.9,102,37.38,222.1,77,18.88,118.5,111,5.33,10.0,4,2.7,1,0,train,0,1,570.5,294,64.29,0.1126906222611744,0.0069444444444444,0,medium_usage,high_value,0,low
CUST_001826,AR,86,408,No,Yes,16,145.7,88,24.77,191.0,129,16.24,215.5,82,9.7,11.3,7,3.05,0,0,train,0,1,563.5,306,53.75999999999999,0.0954037267080745,0.0,0,medium_usage,low_value,0,low
CUST_001827,AK,138,415,No,Yes,37,75.8,102,12.89,173.6,147,14.76,162.6,96,7.32,8.2,13,2.21,0,0,train,0,1,420.2,358,37.18,0.0884816753926701,0.0,0,low_usage,low_value,0,low
CUST_001828,AK,146,415,No,No,0,195.9,86,33.3,228.6,82,19.43,303.5,94,13.66,12.2,4,3.29,3,0,train,0,0,740.2,266,69.68,0.0941367198054579,0.0205479452054794,0,high_usage,high_value,25,low
CUST_001829,WV,74,510,No,No,0,124.0,102,21.08,262.1,101,22.28,268.2,98,12.07,11.7,2,3.16,2,0,train,0,0,666.0,303,58.59,0.0879729729729729,0.027027027027027,0,high_usage,medium_value,10,low
CUST_001830,CT,48,415,No,No,0,171.9,98,29.22,159.0,127,13.52,139.5,101,6.28,7.6,3,2.05,2,0,train,0,0,478.0,329,51.06999999999999,0.1068410041841004,0.0416666666666666,0,low_usage,low_value,10,low
CUST_001831,GA,74,510,No,Yes,31,249.4,70,42.4,209.5,59,17.81,180.6,75,8.13,9.9,2,2.67,4,0,train,0,1,649.4,206,71.00999999999999,0.1093470896211887,0.054054054054054,1,high_usage,high_value,50,medium
CUST_001832,NV,105,415,Yes,No,0,228.4,100,38.83,145.1,108,12.33,245.3,140,11.04,7.7,7,2.08,0,0,train,1,0,626.5,355,64.28,0.1026017557861133,0.0,0,medium_usage,high_value,30,low
CUST_001833,VT,157,510,No,No,0,168.6,71,28.66,205.1,48,17.43,175.8,88,7.91,5.9,2,1.59,3,0,train,0,0,555.4,209,55.59,0.1000900252070579,0.019108280254777,0,medium_usage,medium_value,10,low
CUST_001834,DC,217,415,No,No,0,123.7,138,21.03,248.5,105,21.12,269.6,78,12.13,13.3,4,3.59,0,0,train,0,0,655.0999999999999,325,57.870000000000005,0.0883376583727675,0.0,0,high_usage,medium_value,10,low
CUST_001835,TN,68,415,No,No,0,178.7,61,30.38,252.3,84,21.45,255.7,76,11.51,8.4,4,2.27,1,0,train,0,0,695.1,225,65.61,0.0943892965041001,0.0147058823529411,0,high_usage,high_value,10,low
CUST_001836,OR,80,415,No,No,0,113.2,86,19.24,185.5,97,15.77,237.3,145,10.68,9.5,5,2.57,1,0,train,0,0,545.5,333,48.26,0.0884692942254812,0.0125,0,low_usage,low_value,10,low
CUST_001837,MS,38,415,No,Yes,25,142.4,106,24.21,313.7,109,26.66,126.6,117,5.7,13.4,6,3.62,2,0,train,0,1,596.1,338,60.190000000000005,0.1009729911088743,0.0526315789473684,0,medium_usage,medium_value,0,low
CUST_001838,NC,107,415,No,Yes,38,204.2,57,34.71,205.9,92,17.5,286.5,80,12.89,8.3,4,2.24,0,0,train,0,1,704.9,233,67.33999999999999,0.0955312810327705,0.0,0,high_usage,high_value,15,low
CUST_001839,CO,140,415,No,No,0,149.7,71,25.45,212.5,97,18.06,245.9,67,11.07,12.6,4,3.4,3,0,train,0,0,620.7,239,57.98,0.0934106653777992,0.0214285714285714,0,medium_usage,medium_value,10,low
CUST_001840,AR,98,415,No,No,0,227.1,116,38.61,120.5,103,10.24,117.0,102,5.27,4.7,4,1.27,5,1,train,0,0,469.3,325,55.39000000000001,0.1180268484977626,0.0510204081632653,1,low_usage,medium_value,45,medium
CUST_001841,PA,114,415,No,No,0,155.3,75,26.4,169.9,87,14.44,207.0,133,9.32,12.6,5,3.4,2,0,train,0,0,544.8000000000001,300,53.56,0.0983113069016152,0.0175438596491228,0,low_usage,low_value,10,low
CUST_001842,MN,46,408,No,No,0,156.4,105,26.59,185.5,98,15.77,226.7,96,10.2,11.8,3,3.19,1,0,train,0,0,580.3999999999999,302,55.75,0.0960544452101998,0.0217391304347826,0,medium_usage,medium_value,10,low
CUST_001843,NM,118,415,No,Yes,42,148.7,105,25.28,167.3,105,14.22,270.6,105,12.18,10.4,7,2.81,0,0,train,0,1,597.0,322,54.49,0.0912730318257956,0.0,0,medium_usage,low_value,0,low
CUST_001844,UT,37,510,No,No,0,271.7,112,46.19,155.1,96,13.18,199.5,97,8.98,6.6,4,1.78,3,0,train,0,0,632.9,309,70.13,0.1108073945331016,0.081081081081081,0,high_usage,high_value,25,low
CUST_001845,NE,34,415,No,No,0,193.7,74,32.93,126.9,84,10.79,221.2,166,9.95,8.8,4,2.38,0,0,train,0,0,550.5999999999999,328,56.05,0.1017980385034508,0.0,0,low_usage,medium_value,10,low
CUST_001846,NV,113,510,No,No,0,245.3,108,41.7,259.9,140,22.09,204.3,115,9.19,10.7,2,2.89,3,1,train,0,0,720.2,365,75.87,0.1053457372951957,0.0265486725663716,0,high_usage,high_value,25,low
CUST_001847,OR,69,408,No,No,0,196.1,87,33.34,236.8,66,20.13,182.3,75,8.2,11.9,1,3.21,0,0,train,0,0,627.1,229,64.88,0.1034603731462286,0.0,0,medium_usage,high_value,10,low
CUST_001848,NJ,59,510,Yes,Yes,31,225.0,78,38.25,191.3,79,16.26,226.7,79,10.2,9.1,3,2.46,1,0,train,1,1,652.1,239,67.17,0.103005673976384,0.0169491525423728,0,high_usage,high_value,35,medium
CUST_001849,WV,59,510,No,No,0,189.7,100,32.25,115.9,133,9.85,220.6,115,9.93,7.4,4,2.0,0,0,train,0,0,533.6,352,54.03,0.1012556221889055,0.0,0,low_usage,low_value,10,low
CUST_001850,OR,190,415,No,No,0,142.9,96,24.29,177.9,96,15.12,113.3,117,5.1,6.6,4,1.78,0,0,train,0,0,440.7000000000001,313,46.29,0.1050374404356705,0.0,0,low_usage,low_value,10,low
CUST_001851,KY,109,415,No,No,0,175.6,80,29.85,238.0,94,20.23,198.4,103,8.93,10.2,6,2.75,1,0,train,0,0,622.2,283,61.76,0.09926068788171,0.0091743119266055,0,medium_usage,medium_value,10,low
CUST_001852,MO,136,415,No,No,0,92.4,109,15.71,219.0,115,18.62,212.6,80,9.57,12.9,4,3.48,2,0,train,0,0,536.9,308,47.38,0.0882473458744645,0.0147058823529411,0,low_usage,low_value,10,low
CUST_001853,TX,86,510,No,No,0,92.8,92,15.78,159.6,87,13.57,148.7,115,6.69,8.8,5,2.38,1,0,train,0,0,409.9,299,38.42,0.0937301780922176,0.0116279069767441,0,low_usage,low_value,10,low
CUST_001854,MN,100,415,No,Yes,27,221.7,100,37.69,236.1,70,20.07,192.7,91,8.67,8.0,4,2.16,0,0,train,0,1,658.5,265,68.58999999999999,0.1041609719058466,0.0,0,high_usage,high_value,15,low
CUST_001855,FL,106,510,No,No,0,159.6,94,27.13,276.8,118,23.53,223.5,65,10.06,8.8,3,2.38,0,0,train,0,0,668.6999999999999,280,63.1,0.0943621953043218,0.0,0,high_usage,medium_value,10,low
CUST_001856,WV,129,415,No,No,0,159.1,100,27.05,202.5,90,17.21,233.1,96,10.49,11.5,6,3.11,2,0,train,0,0,606.2,292,57.86000000000001,0.0954470471791488,0.0155038759689922,0,medium_usage,medium_value,10,low
CUST_001857,IN,205,510,No,No,0,49.9,123,8.48,150.7,81,12.81,188.2,67,8.47,10.1,4,2.73,2,0,train,0,0,398.9,275,32.489999999999995,0.0814489847079468,0.0097560975609756,0,low_usage,low_value,10,low
CUST_001858,OK,93,415,No,Yes,32,116.9,120,19.87,232.4,97,19.75,127.7,112,5.75,11.0,9,2.97,0,0,train,0,1,488.0,338,48.34,0.0990573770491803,0.0,0,low_usage,low_value,0,low
CUST_001859,DE,99,415,No,No,0,254.4,120,43.25,159.3,92,13.54,264.4,94,11.9,6.0,5,1.62,1,0,train,0,0,684.1,311,70.31,0.1027773717292793,0.0101010101010101,0,high_usage,high_value,25,low
CUST_001860,IL,71,415,No,No,0,207.0,112,35.19,173.8,96,14.77,178.4,61,8.03,12.1,3,3.27,1,0,train,0,0,571.3000000000001,272,61.26,0.1072291265534745,0.0140845070422535,0,medium_usage,medium_value,10,low
CUST_001861,UT,4,510,Yes,No,0,145.3,89,24.7,303.8,93,25.82,206.1,82,9.27,8.9,4,2.4,0,0,train,1,0,664.1,268,62.18999999999999,0.0936455353109471,0.0,0,high_usage,medium_value,30,low
CUST_001862,IL,148,408,No,Yes,25,230.7,102,39.22,233.8,109,19.87,215.8,90,9.71,13.5,2,3.65,3,0,train,0,1,693.8,303,72.45000000000002,0.1044249063130585,0.0202702702702702,0,high_usage,high_value,15,low
CUST_001863,WA,141,415,No,No,0,151.5,104,25.76,242.2,114,20.59,304.2,109,13.69,10.8,2,2.92,1,0,train,0,0,708.6999999999999,329,62.96,0.0888387187808663,0.0070921985815602,0,high_usage,medium_value,10,low
CUST_001864,NM,56,408,No,No,0,146.1,57,24.84,196.2,97,16.68,310.1,110,13.95,9.2,3,2.48,0,0,train,0,0,661.6,267,57.95,0.0875906892382104,0.0,0,high_usage,medium_value,10,low
CUST_001865,VA,43,408,No,Yes,35,200.2,105,34.03,244.4,88,20.77,207.2,97,9.32,11.6,4,3.13,3,0,train,0,1,663.4,294,67.25,0.1013717214350316,0.0697674418604651,0,high_usage,high_value,15,low
CUST_001866,MT,42,415,No,No,0,150.7,52,25.62,246.7,96,20.97,103.8,118,4.67,7.0,4,1.89,2,0,train,0,0,508.2,270,53.150000000000006,0.1045848091302636,0.0476190476190476,0,low_usage,low_value,10,low
CUST_001867,CT,135,415,Yes,No,0,186.0,107,31.62,66.0,94,5.61,213.1,105,9.59,12.9,4,3.48,1,0,train,1,0,478.0,310,50.3,0.1052301255230125,0.0074074074074074,0,low_usage,low_value,30,low
CUST_001868,AL,106,415,No,No,0,212.9,110,36.19,187.0,69,15.9,128.1,71,5.76,6.3,3,1.7,3,0,train,0,0,534.3,253,59.55,0.1114542391914654,0.0283018867924528,0,low_usage,medium_value,10,low
CUST_001869,WV,106,510,No,No,0,194.8,133,33.12,213.4,73,18.14,190.8,92,8.59,11.5,7,3.11,0,0,train,0,0,610.5,305,62.96,0.1031285831285831,0.0,0,medium_usage,medium_value,10,low
CUST_001870,MO,83,415,No,Yes,30,272.5,105,46.33,253.0,83,21.51,180.8,123,8.14,8.7,6,2.35,3,0,train,0,1,715.0,317,78.33,0.1095524475524475,0.036144578313253,0,high_usage,high_value,15,low
CUST_001871,ND,110,415,No,No,0,135.1,109,22.97,205.2,99,17.44,166.3,119,7.48,11.7,4,3.16,1,0,train,0,0,518.3,331,51.05,0.0984950800694578,0.009090909090909,0,low_usage,low_value,10,low
CUST_001872,GA,109,510,No,Yes,35,230.5,116,39.19,265.8,130,22.59,269.7,69,12.14,10.6,6,2.86,5,0,train,0,1,776.6,321,76.78,0.0988668555240793,0.0458715596330275,1,high_usage,high_value,50,medium
CUST_001873,LA,124,510,No,No,0,143.3,120,24.36,230.7,111,19.61,214.3,91,9.64,7.8,2,2.11,4,1,train,0,0,596.0999999999999,324,55.72,0.0934742492870324,0.032258064516129,1,medium_usage,medium_value,45,medium
CUST_001874,UT,110,415,No,No,0,271.1,108,46.09,237.0,122,20.15,239.9,122,10.8,9.8,5,2.65,2,1,train,0,0,757.8,357,79.69000000000001,0.1051596727368699,0.0181818181818181,0,high_usage,high_value,25,low
CUST_001875,AZ,124,415,No,No,0,253.5,104,43.1,117.9,123,10.02,248.5,104,11.18,14.0,2,3.78,0,0,train,0,0,633.9,333,68.08000000000001,0.1073986433191355,0.0,0,high_usage,high_value,25,low
CUST_001876,NY,82,415,No,No,0,167.1,77,28.41,131.8,79,11.2,187.4,98,8.43,9.4,1,2.54,6,1,train,0,0,495.69999999999993,255,50.58,0.1020375226951785,0.073170731707317,1,low_usage,low_value,45,medium
CUST_001877,AL,137,415,No,No,0,104.7,115,17.8,249.8,144,21.23,192.3,99,8.65,8.9,2,2.4,1,0,train,0,0,555.6999999999999,360,50.08,0.0901205686521504,0.0072992700729927,0,medium_usage,low_value,10,low
CUST_001878,IN,69,510,No,No,0,135.4,101,23.02,238.1,124,20.24,195.6,102,8.8,10.6,2,2.86,1,0,train,0,0,579.7,329,54.92,0.0947386579265137,0.0144927536231884,0,medium_usage,low_value,10,low
CUST_001879,NM,16,510,No,No,0,144.8,84,24.62,164.9,141,14.02,231.5,75,10.42,8.2,4,2.21,2,0,train,0,0,549.4000000000001,304,51.27,0.0933199854386603,0.125,0,low_usage,low_value,10,low
CUST_001880,AL,119,415,No,No,0,98.8,97,16.8,146.9,68,12.49,190.7,105,8.58,10.0,4,2.7,3,0,train,0,0,446.4,274,40.57,0.0908826164874552,0.0252100840336134,0,low_usage,low_value,10,low
CUST_001881,MN,124,510,Yes,No,0,157.8,71,26.83,203.2,114,17.27,168.7,82,7.59,10.0,2,2.7,3,1,train,1,0,539.7,269,54.39,0.1007782101167315,0.0241935483870967,0,low_usage,low_value,30,low
CUST_001882,NY,122,415,No,Yes,37,163.0,107,27.71,312.8,118,26.59,200.0,85,9.0,11.6,5,3.13,1,0,train,0,1,687.4,315,66.42999999999999,0.0966395112016293,0.0081967213114754,0,high_usage,high_value,0,low
CUST_001883,MD,139,415,No,No,0,181.6,119,30.87,335.7,118,28.53,149.8,64,6.74,8.3,6,2.24,4,0,train,0,0,675.3999999999999,307,68.38,0.1012437074326325,0.0287769784172661,1,high_usage,high_value,60,medium
CUST_001884,KS,67,510,No,No,0,129.0,78,21.93,188.0,116,15.98,235.0,102,10.58,11.2,3,3.02,2,0,train,0,0,563.2,299,51.51,0.0914595170454545,0.0298507462686567,0,medium_usage,low_value,10,low
CUST_001885,WV,84,408,No,No,0,86.0,83,14.62,260.7,86,22.16,98.6,109,4.44,8.9,4,2.4,1,0,train,0,0,454.19999999999993,282,43.62,0.0960369881109643,0.0119047619047619,0,low_usage,low_value,10,low
CUST_001886,ID,101,510,No,Yes,17,193.9,71,32.96,189.8,81,16.13,196.3,97,8.83,12.6,7,3.4,0,0,train,0,1,592.6,256,61.32,0.1034762065474181,0.0,0,medium_usage,medium_value,0,low
CUST_001887,LA,40,510,No,No,0,109.4,107,18.6,244.7,102,20.8,276.9,123,12.46,7.1,7,1.92,0,0,train,0,0,638.1,339,53.78000000000001,0.084281460586115,0.0,0,high_usage,low_value,10,low
CUST_001888,MI,61,415,No,No,0,188.9,105,32.11,153.6,116,13.06,213.3,106,9.6,10.2,2,2.75,2,0,train,0,0,566.0,329,57.52,0.101625441696113,0.0327868852459016,0,medium_usage,medium_value,10,low
CUST_001889,TN,120,408,Yes,No,0,179.9,72,30.58,170.0,98,14.45,190.6,89,8.58,13.8,2,3.73,1,1,train,1,0,554.3,261,57.34,0.1034457874797041,0.0083333333333333,0,medium_usage,medium_value,30,low
CUST_001890,CA,95,415,No,No,0,183.4,98,31.18,281.3,95,23.91,105.2,113,4.73,8.2,8,2.21,1,0,train,0,0,578.1000000000001,314,62.03000000000001,0.1072997751254108,0.0105263157894736,0,medium_usage,medium_value,10,low
CUST_001891,FL,98,408,No,No,0,288.1,101,48.98,137.9,93,11.72,206.5,88,9.29,0.0,0,0.0,0,0,train,0,0,632.5,282,69.99,0.1106561264822134,0.0,0,high_usage,high_value,25,low
CUST_001892,LA,114,415,No,No,0,169.2,96,28.76,149.9,83,12.74,196.9,119,8.86,4.6,4,1.24,2,0,train,0,0,520.6,302,51.6,0.0991164041490587,0.0175438596491228,0,low_usage,low_value,10,low
CUST_001893,CT,22,408,No,No,0,207.7,116,35.31,210.6,99,17.9,238.2,88,10.72,9.6,5,2.59,0,0,train,0,0,666.1,308,66.52,0.0998648851523795,0.0,0,high_usage,high_value,25,low
CUST_001894,PA,176,415,No,No,0,169.5,151,28.82,112.9,84,9.6,56.6,99,2.55,8.7,4,2.35,0,0,train,0,0,347.7,338,43.32,0.1245901639344262,0.0,0,low_usage,low_value,10,low
CUST_001895,TX,152,415,No,No,0,141.5,102,24.06,263.0,94,22.36,207.1,113,9.32,3.4,4,0.92,2,0,train,0,0,615.0,313,56.66,0.092130081300813,0.0131578947368421,0,medium_usage,medium_value,10,low
CUST_001896,VA,118,408,No,No,0,154.8,71,26.32,244.0,73,20.74,159.6,81,7.18,12.8,4,3.46,0,0,train,0,0,571.1999999999999,229,57.7,0.101015406162465,0.0,0,medium_usage,medium_value,10,low
CUST_001897,MO,101,415,Yes,No,0,133.5,51,22.7,219.6,96,18.67,210.0,74,9.45,11.7,4,3.16,1,0,train,1,0,574.8000000000001,225,53.98,0.093910925539318,0.0099009900990099,0,medium_usage,low_value,30,low
CUST_001898,ND,118,408,No,No,0,224.6,94,38.18,225.9,120,19.2,269.0,105,12.11,12.5,8,3.38,2,0,train,0,0,732.0,327,72.86999999999999,0.0995491803278688,0.0169491525423728,0,high_usage,high_value,25,low
CUST_001899,FL,105,415,No,No,0,273.8,97,46.55,289.7,106,24.62,269.1,126,12.11,5.8,3,1.57,2,1,train,0,0,838.4,332,84.85,0.101204675572519,0.019047619047619,0,high_usage,high_value,25,low
CUST_001900,KY,71,415,No,No,0,104.0,92,17.68,197.0,125,16.75,110.1,123,4.95,14.6,8,3.94,0,0,train,0,0,425.7000000000001,348,43.32,0.1017618040873854,0.0,0,low_usage,low_value,10,low
CUST_001901,MD,71,415,No,Yes,31,115.4,90,19.62,217.4,78,18.48,239.9,102,10.8,13.1,4,3.54,1,0,train,0,1,585.8000000000001,274,52.440000000000005,0.0895186070331171,0.0140845070422535,0,medium_usage,low_value,0,low
CUST_001902,IN,68,415,No,No,0,222.1,107,37.76,199.4,102,16.95,162.4,107,7.31,9.4,3,2.54,2,0,train,0,0,593.3,319,64.56,0.1088151019720209,0.0294117647058823,0,medium_usage,high_value,10,low
CUST_001903,MA,66,415,No,No,0,116.4,98,19.79,95.6,74,8.13,181.5,94,8.17,10.5,3,2.84,3,0,train,0,0,404.0,269,38.93000000000001,0.0963613861386138,0.0454545454545454,0,low_usage,low_value,10,low
CUST_001904,ND,101,415,No,No,0,217.7,118,37.01,231.7,128,19.69,185.3,128,8.34,0.0,0,0.0,3,0,train,0,0,634.7,374,65.04,0.1024736095793288,0.0297029702970297,0,high_usage,high_value,10,low
CUST_001905,VT,116,415,No,No,0,129.4,84,22.0,157.3,89,13.37,215.5,77,9.7,13.3,3,3.59,0,0,train,0,0,515.5,253,48.66,0.0943937924345295,0.0,0,low_usage,low_value,10,low
CUST_001906,CT,54,415,No,Yes,33,161.8,73,27.51,273.0,58,23.21,153.9,76,6.93,13.7,4,3.7,0,0,train,0,1,602.4000000000001,211,61.35,0.1018426294820717,0.0,0,medium_usage,medium_value,0,low
CUST_001907,VA,112,408,No,Yes,29,198.8,122,33.8,238.6,114,20.28,289.5,69,13.03,11.5,5,3.11,1,0,train,0,1,738.4,310,70.22,0.0950975081256771,0.0089285714285714,0,high_usage,high_value,15,low
CUST_001908,MS,122,408,No,Yes,45,147.8,85,25.13,147.4,93,12.53,203.5,110,9.16,14.0,5,3.78,1,0,train,0,1,512.7,293,50.6,0.0986931929003315,0.0081967213114754,0,low_usage,low_value,0,low
CUST_001909,AK,74,415,No,No,0,262.3,114,44.59,198.9,96,16.91,165.9,90,7.47,6.6,5,1.78,3,0,train,0,0,633.7,305,70.75,0.1116458892220293,0.0405405405405405,0,high_usage,high_value,25,low
CUST_001910,WY,90,415,No,No,0,246.4,83,41.89,160.3,88,13.63,170.9,99,7.69,7.6,7,2.05,1,0,train,0,0,585.2,277,65.26,0.1115174299384825,0.0111111111111111,0,medium_usage,high_value,10,low
CUST_001911,NY,112,415,No,No,0,174.3,123,29.63,140.2,124,11.92,215.4,89,9.69,9.0,6,2.43,4,1,train,0,0,538.9,342,53.67,0.0995917609946186,0.0357142857142857,1,low_usage,low_value,45,medium
CUST_001912,NC,85,510,No,No,0,183.4,111,31.18,168.8,98,14.35,199.7,97,8.99,9.9,4,2.67,4,0,train,0,0,561.8000000000001,310,57.190000000000005,0.1017977928088287,0.0470588235294117,1,medium_usage,medium_value,45,medium
